James Dearth|2001,James Dearth,NYJ,NYJ|2001,2001,10.0,62,2.5,59,3.3,25,3,4,26.7%,-,-,-,-,-,4,-,-,3,-,10,-,-,-,1,2,0,0,-,-,0,-,1.0,0.8,2.5,-,-,-,0.25,0.5,-,-,-,-,3.6%,75.0%,-,-,3.3,10.0,0.09,-,-,-,-,10.7%,-,-,3.7,-,-,-,-,-,-,110,119,546,4,134,110,715,-,5,3,10,1,0,-,0.04,3.7,1.23,0,0.8,2.5,0.25,-,-,0.90,-,0,0.0%,0,0.0%,1,25.0%,0,0,0,0.0%,0.0%,0.0%,1999,6,191
Steve Bush|2001,Steve Bush,ARI,ARI|2001,2001,10.0,62,2.5,59,2.0,27,5,4,26.7%,-,-,-,-,-,9,-,-,5,-,50,-,-,-,0,5,0,0,-,-,0,-,2.3,1.3,12.5,-,-,-,0.00,1.3,-,-,-,-,6.3%,55.6%,-,-,10.0,-,0.34,-,-,-,-,2.4%,-,-,-2.0,-,-,-,-,-,-,147,114,393,4,137,144,1031,-,7,5,50,0,0,-,0.19,-2.0,-0.40,0,1.3,12.5,0.00,-,-,-0.50,-,0,0.0%,0,0.0%,1,25.0%,0,0,0,0.0%,0.0%,0.0%,1997,UDFA,UDFA
Tony Stewart|2001,Tony Stewart,PHI,PHI|2001,2001,9.1,64,4.6,29,4.6,22,1,2,13.3%,-,-,-,-,-,3,-,-,2,-,11,-,-,-,1,2,0,0,-,-,0,-,1.5,1.0,5.5,-,-,-,0.50,1.0,-,-,-,-,4.3%,66.7%,-,-,5.5,11.0,0.15,-,-,-,-,13.6%,-,-,1.5,-,-,-,-,-,-,71,60,190,0,64,70,490,-,4,2,11,1,0,-,0.08,1.5,0.73,0,1.0,5.5,0.50,-,-,0.70,-,0,0.0%,1,50.0%,1,50.0%,0,0,0,0.0%,0.0%,0.0%,2001,5,147
Rod Rutledge|2001,Rod Rutledge,NE,NE|2001,2001,8.5,65,1.4,76,1.7,26,4,6,40.0%,-,-,-,-,-,8,-,-,5,-,35,-,-,-,0,0,0,0,-,-,0,-,1.3,0.8,5.8,-,-,-,0.00,0.0,-,-,-,-,4.2%,62.5%,-,-,7.0,-,0.18,-,-,-,-,1.3%,-,-,-0.3,-,-,-,-,-,-,193,158,668,3,196,189,1301,-,7,5,35,0,0,-,0.10,-0.3,-0.07,0,0.8,5.8,0.00,-,-,-0.10,-,0,0.0%,0,0.0%,1,16.7%,0,0,0,0.0%,0.0%,0.0%,1998,2,54
Jeff Thomason|2001,Jeff Thomason,PHI,PHI|2001,2001,8.3,66,1.0,81,1.7,31,10,8,53.3%,-,-,-,-,-,9,-,-,5,-,33,-,-,-,0,1,0,0,-,-,0,-,1.1,0.6,4.1,-,-,-,0.00,0.1,-,-,-,-,3.5%,55.6%,-,-,6.6,-,0.13,-,-,-,-,1.0%,-,-,-4.0,-,-,-,-,-,-,263,191,833,3,240,259,1732,-,11,5,33,0,0,-,0.07,-4.0,-0.80,0,0.6,4.1,0.00,-,-,-0.50,-,0,0.0%,0,0.0%,1,12.5%,0,0,0,0.0%,0.0%,0.0%,1992,UDFA,UDFA
Mike Bartrum|2001,Mike Bartrum,PHI,PHI|2001,2001,7.4,67,3.7,44,7.4,31,9,2,13.3%,-,-,-,-,-,2,-,-,1,-,4,-,-,-,1,1,0,0,-,-,0,-,1.0,0.5,2.0,-,-,-,0.50,0.5,-,-,-,-,3.6%,50.0%,-,-,4.0,4.0,0.07,-,-,-,-,10.4%,-,-,1.3,-,-,-,-,-,-,55,71,399,3,72,55,492,-,5,1,4,1,0,-,0.03,1.3,1.28,0,0.5,2.0,0.50,-,-,0.60,-,0,0.0%,1,50.0%,1,50.0%,0,0,0,0.0%,0.0%,0.0%,1993,UDFA,UDFA
Brandon Manumaleuna|2001,Brandon Manumaleuna,LA,LA|2001,2001,7.1,68,7.1,11,7.1,21,1,1,6.7%,-,-,-,-,-,1,-,-,1,-,1,-,-,-,1,1,0,0,-,-,0,-,1.0,1.0,1.0,-,-,-,1.00,1.0,-,-,-,-,2.6%,100.0%,-,-,1.0,1.0,0.03,-,-,-,-,50.2%,-,-,3.0,-,-,-,-,-,-,39,19,76,0,21,38,291,-,1,1,1,1,0,-,0.02,3.0,3.04,0,1.0,1.0,1.00,-,-,3.00,-,0,0.0%,1,100.0%,1,100.0%,0,0,0,0.0%,0.0%,0.0%,2001,4,129
Derek Rackley|2001,Derek Rackley,ATL,ATL|2001,2001,7.1,68,7.1,11,7.1,24,2,1,6.7%,-,-,-,-,-,1,-,-,1,-,1,-,-,-,1,1,0,0,-,-,0,-,1.0,1.0,1.0,-,-,-,1.00,1.0,-,-,-,-,3.2%,100.0%,-,-,1.0,1.0,0.03,-,-,-,-,50.2%,-,-,1.0,-,-,-,-,-,-,31,37,152,1,40,31,265,-,1,1,1,1,0,-,0.01,1.0,0.95,0,1.0,1.0,1.00,-,-,1.00,-,0,0.0%,0,0.0%,1,100.0%,0,0,0,0.0%,0.0%,0.0%,2000,UDFA,UDFA
Sheldon Jackson|2001,Sheldon Jackson,BUF,BUF|2001,2001,7.1,68,1.4,75,7.1,25,3,5,33.3%,-,-,-,-,-,5,-,-,1,-,1,-,-,-,1,1,0,0,-,-,0,-,1.0,0.2,0.2,-,-,-,0.20,0.2,-,-,-,-,2.9%,20.0%,-,-,1.0,1.0,0.01,-,-,-,-,5.0%,-,-,-3.1,-,-,-,-,-,-,182,125,653,6,147,173,1362,-,10,1,1,1,0,-,0.00,-3.1,-3.14,0,0.2,0.2,0.20,-,-,-0.60,-,0,0.0%,1,20.0%,1,20.0%,0,0,0,0.0%,0.0%,0.0%,1999,7,230
Hunter Goodwin|2001,Hunter Goodwin,MIA,MIA|2001,2001,6.7,71,1.3,79,1.7,28,6,5,33.3%,-,-,-,-,-,9,-,-,4,-,27,-,-,-,0,0,0,0,-,-,0,-,1.8,0.8,5.4,-,-,-,0.00,0.0,-,-,-,-,5.6%,44.4%,-,-,6.8,-,0.17,-,-,-,-,1.1%,-,-,-0.8,-,-,-,-,-,-,162,141,386,2,150,161,1249,-,4,4,27,0,0,-,0.09,-0.8,-0.20,0,0.8,5.4,0.00,-,-,-0.20,-,0,0.0%,0,0.0%,1,20.0%,0,0,0,0.0%,0.0%,0.0%,1996,4,97
Brian Natkin|2001,Brian Natkin,TEN,TEN|2001,2001,6.2,72,3.1,50,3.1,23,1,2,13.3%,-,-,-,-,-,3,-,-,2,-,42,-,-,-,0,2,0,0,-,-,0,-,1.5,1.0,21.0,-,-,-,0.00,1.0,-,-,-,-,4.2%,66.7%,-,-,21.0,-,0.57,-,-,-,-,4.9%,-,-,2.4,-,-,-,-,-,-,74,59,219,0,56,72,428,-,2,2,42,0,0,-,0.32,2.4,1.20,0,1.0,21.0,0.00,-,-,1.20,-,0,0.0%,0,0.0%,1,50.0%,0,0,0,0.0%,0.0%,0.0%,2001,UDFA,UDFA
Shad Meier|2001,Shad Meier,TEN,TEN|2001,2001,6.1,73,1.5,73,2.0,23,1,4,26.7%,-,-,-,-,-,5,-,-,3,-,31,-,-,-,0,1,0,0,-,-,0,-,1.3,0.8,7.8,-,-,-,0.00,0.3,-,-,-,-,3.7%,60.0%,-,-,10.3,-,0.22,-,-,-,-,1.7%,-,-,-2.2,-,-,-,-,-,-,139,112,477,3,112,136,934,-,5,3,31,0,0,-,0.12,-2.2,-0.75,0,0.8,7.8,0.00,-,-,-0.60,-,0,0.0%,0,0.0%,1,25.0%,0,0,0,0.0%,0.0%,0.0%,2001,3,90
Matt Dominguez|2001,Matt Dominguez,DEN,DEN|2001,2001,5.6,74,1.4,77,1.9,23,1,4,26.7%,-,-,-,-,-,5,-,-,3,-,26,-,-,-,0,2,0,0,-,-,0,-,1.3,0.8,6.5,-,-,-,0.00,0.5,-,-,-,-,4.0%,60.0%,-,-,8.7,-,0.20,-,-,-,-,1.6%,-,-,0.3,-,-,-,-,-,-,128,120,444,2,132,124,798,-,6,3,26,0,0,-,0.10,0.3,0.10,0,0.8,6.5,0.00,-,-,0.10,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,2001,UDFA,UDFA
Tyrone Davis|2001,Tyrone Davis,GB,GB|2001,2001,4.4,75,2.2,64,1.5,29,7,2,13.3%,-,-,-,-,-,5,-,-,3,-,14,-,-,-,0,0,0,0,-,-,0,-,2.5,1.5,7.0,-,-,-,0.00,0.0,-,-,-,-,8.8%,60.0%,-,-,4.7,-,0.25,-,-,-,-,2.3%,-,-,-1.3,-,-,-,-,-,-,57,53,278,2,62,57,308,-,3,3,14,0,0,-,0.13,-1.3,-0.44,0,1.5,7.0,0.00,-,-,-0.70,-,0,0.0%,0,0.0%,1,50.0%,0,0,0,0.0%,0.0%,0.0%,1995,4,107
Luther Broughton|2001,Luther Broughton,CAR,CAR|2001,2001,4.2,76,1.4,77,2.1,26,4,3,20.0%,-,-,-,-,-,4,-,-,2,-,22,-,-,-,0,1,0,0,-,-,0,-,1.3,0.7,7.3,-,-,-,0.00,0.3,-,-,-,-,2.7%,50.0%,-,-,11.0,-,0.15,-,-,-,-,1.4%,-,-,0.2,-,-,-,-,-,-,151,57,245,1,94,149,774,-,2,2,22,0,0,-,0.11,0.2,0.08,0,0.7,7.3,0.00,-,-,0.10,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,1998,5,155
John Jones|2001,John Jones,BAL,BAL|2001,2001,3.3,77,3.3,47,1.7,26,2,1,6.7%,-,-,-,-,-,3,-,-,2,-,13,-,-,-,0,1,0,0,-,-,0,-,3.0,2.0,13.0,-,-,-,0.00,1.0,-,-,-,-,11.5%,66.7%,-,-,6.5,-,0.43,-,-,-,-,2.9%,-,-,1.0,-,-,-,-,-,-,30,34,112,0,34,26,221,-,2,2,13,0,0,-,0.20,1.0,0.48,0,2.0,13.0,0.00,-,-,1.00,-,0,0.0%,0,0.0%,1,100.0%,0,0,0,0.0%,0.0%,0.0%,2000,UDFA,UDFA
Casey Crawford|2001,Casey Crawford,CAR,CAR|2001,2001,2.0,78,2.0,68,2.0,24,2,1,6.7%,-,-,-,-,-,2,-,-,1,-,10,-,-,-,0,1,0,0,-,-,0,-,2.0,1.0,10.0,-,-,-,0.00,1.0,-,-,-,-,3.9%,50.0%,-,-,10.0,-,0.20,-,-,-,-,1.6%,-,-,0.3,-,-,-,-,-,-,51,21,97,1,27,51,312,-,1,1,10,0,0,-,0.14,0.3,0.27,0,1.0,10.0,0.00,-,-,0.30,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,2000,UDFA,UDFA
John Waerig|2001,John Waerig,DET,DET|2001,2001,1.6,79,1.6,72,1.6,25,1,1,6.7%,-,-,-,-,-,1,-,-,1,-,6,-,-,-,0,0,0,0,-,-,0,-,1.0,1.0,6.0,-,-,-,0.00,0.0,-,-,-,-,2.7%,100.0%,-,-,6.0,-,0.16,-,-,-,-,-,-,-,0.3,-,-,-,-,-,-,37,23,67,1,39,37,256,-,0,1,6,0,0,-,0.10,0.3,0.31,0,1.0,6.0,0.00,-,-,0.30,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,2001,UDFA,UDFA
Dave Stachelski|2001,Dave Stachelski,NO,NO|2001,2001,1.5,80,1.5,74,1.5,24,2,1,6.7%,-,-,-,-,-,1,-,-,1,-,5,-,-,-,0,0,0,0,-,-,0,-,1.0,1.0,5.0,-,-,-,0.00,0.0,-,-,-,-,3.4%,100.0%,-,-,5.0,-,0.17,-,-,-,-,1.2%,-,-,0.2,-,-,-,-,-,-,30,26,109,0,24,29,209,-,3,1,5,0,0,-,0.09,0.2,0.21,0,1.0,5.0,0.00,-,-,0.20,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,2000,5,141
Howard Cross|2001,Howard Cross,NYG,NYG|2001,2001,1.5,80,0.5,84,1.5,34,13,3,20.0%,-,-,-,-,-,3,-,-,1,-,5,-,-,-,0,0,0,0,-,-,0,-,1.0,0.3,1.7,-,-,-,0.00,0.0,-,-,-,-,4.3%,33.3%,-,-,5.0,-,0.07,-,-,-,-,0.5%,-,-,-1.3,-,-,-,-,-,-,71,115,481,3,125,70,467,-,3,1,5,0,0,-,0.03,-1.3,-1.29,0,0.3,1.7,0.00,-,-,-0.40,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,1989,5,158
Jake Moreland|2001,Jake Moreland,CLE,CLE|2001,2001,1.5,80,0.8,82,1.5,24,2,2,13.3%,-,-,-,-,-,2,-,-,1,-,5,-,-,-,0,1,0,0,-,-,0,-,1.0,0.5,2.5,-,-,-,0.00,0.5,-,-,-,-,3.4%,50.0%,-,-,5.0,-,0.08,-,-,-,-,0.5%,-,-,-0.5,-,-,-,-,-,-,60,55,255,2,66,59,539,-,4,1,5,0,0,-,0.04,-0.5,-0.54,0,0.5,2.5,0.00,-,-,-0.30,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,2000,UDFA,UDFA
Lamont Hall|2001,Lamont Hall,NO,NO|2001,2001,1.5,80,0.8,82,0.8,26,3,2,13.3%,-,-,-,-,-,2,-,-,2,-,15,-,-,-,0,1,1,1,-,-,0,-,1.0,1.0,7.5,-,-,-,0.00,0.5,-,-,-,-,3.6%,100.0%,-,-,7.5,-,0.25,-,-,-,-,1.8%,-,-,-3.0,-,-,-,-,-,-,59,44,214,2,47,56,418,-,3,2,15,0,0,-,0.15,-3.0,-1.51,0,1.0,7.5,0.00,-,-,-1.50,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,1999,UDFA,UDFA
Kirk McMullen|2001,Kirk McMullen,CIN,CIN|2001,2001,1.4,84,0.5,85,1.4,24,1,3,20.0%,-,-,-,-,-,4,-,-,1,-,4,-,-,-,0,1,0,0,-,-,0,-,1.3,0.3,1.3,-,-,-,0.00,0.3,-,-,-,-,3.2%,25.0%,-,-,4.0,-,0.03,-,-,-,-,0.3%,-,-,-8.5,-,-,-,-,-,-,130,92,411,2,104,126,692,-,2,1,4,0,0,-,0.02,-8.5,-8.50,0,0.3,1.3,0.00,-,-,-2.80,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,2001,UDFA,UDFA
Bobby Collins|2001,Bobby Collins,GB,GB|2001,2001,1.3,85,1.3,80,1.3,25,3,1,6.7%,-,-,-,-,-,1,-,-,1,-,3,-,-,-,0,0,0,0,-,-,0,-,1.0,1.0,3.0,-,-,-,0.00,0.0,-,-,-,-,2.6%,100.0%,-,-,3.0,-,0.08,-,-,-,-,0.5%,-,-,-0.3,-,-,-,-,-,-,39,31,75,0,41,38,308,-,3,1,3,0,0,-,0.04,-0.3,-0.32,0,1.0,3.0,0.00,-,-,-0.30,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,1999,4,122
Brad St Louis|2001,Brad St Louis,CIN,CIN|2001,2001,0.0,86,0.0,86,-,25,2,1,6.7%,-,-,-,-,-,3,-,-,0,-,0,-,-,-,0,0,0,0,-,-,0,-,3.0,0.0,0.0,-,-,-,0.00,0.0,-,-,-,-,8.3%,0.0%,-,-,-,-,0.00,-,-,-,-,0.0%,-,-,-2.1,-,-,-,-,-,-,38,24,86,0,32,36,144,-,1,0,0,0,0,-,0.00,-2.1,-,0,0.0,0.0,0.00,-,-,-2.10,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,2000,7,210
Bradford Banta|2001,Bradford Banta,DET,DET|2001,2001,0.0,86,0.0,86,-,30,8,1,6.7%,-,-,-,-,-,1,-,-,0,-,0,-,-,-,0,0,0,0,-,-,0,-,1.0,0.0,0.0,-,-,-,0.00,0.0,-,-,-,-,2.5%,0.0%,-,-,-,-,0.00,-,-,-,-,0.0%,-,-,-5.2,-,-,-,-,-,-,42,19,41,0,24,40,338,-,3,0,0,0,0,-,0.00,-5.2,-,0,0.0,0.0,0.00,-,-,-5.20,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,1994,4,106
Kendall Gammon|2001,Kendall Gammon,KC,KC|2001,2001,0.0,86,0.0,86,-,32,10,1,6.7%,-,-,-,-,-,1,-,-,0,-,0,-,-,-,0,0,0,0,-,-,0,-,1.0,0.0,0.0,-,-,-,0.00,0.0,-,-,-,-,3.8%,0.0%,-,-,-,-,0.00,-,-,-,-,-,-,-,-4.1,-,-,-,-,-,-,26,39,208,3,44,26,186,-,0,0,0,0,0,-,0.00,-4.1,-,0,0.0,0.0,0.00,-,-,-4.10,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,1992,11,291
Matt Campbell|2001,Matt Campbell,WAS,WAS|2001,2001,0.0,86,0.0,86,-,29,7,1,6.7%,-,-,-,-,-,1,-,-,0,-,0,-,-,-,0,0,0,0,-,-,0,-,1.0,0.0,0.0,-,-,-,0.00,0.0,-,-,-,-,6.7%,0.0%,-,-,-,-,0.00,-,-,-,-,-,-,-,-0.5,-,-,-,-,-,-,15,44,173,4,43,15,94,-,0,0,0,0,0,-,0.00,-0.5,-,0,0.0,0.0,0.00,-,-,-0.50,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,1995,UDFA,UDFA
Mondriel Fulcher|2001,Mondriel Fulcher,LV,LV|2001,2001,0.0,86,0.0,86,-,24,2,1,6.7%,-,-,-,-,-,1,-,-,0,-,0,-,-,-,0,0,0,0,-,-,0,-,1.0,0.0,0.0,-,-,-,0.00,0.0,-,-,-,-,2.4%,0.0%,-,-,-,-,0.00,-,-,-,-,0.0%,-,-,-0.5,-,-,-,-,-,-,46,28,100,0,42,41,341,-,2,0,0,0,0,-,0.00,-0.5,-,0,0.0,0.0,0.00,-,-,-0.50,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,2000,7,227
Rodrick Monroe|2001,Rodrick Monroe,CLE,CLE|2001,2001,0.0,86,0.0,86,-,25,3,1,6.7%,-,-,-,-,-,1,-,-,0,-,0,-,-,-,0,0,0,0,-,-,0,-,1.0,0.0,0.0,-,-,-,0.00,0.0,-,-,-,-,3.3%,0.0%,-,-,-,-,0.00,-,-,-,-,-,-,-,-0.7,-,-,-,-,-,-,30,15,47,0,21,30,184,-,0,0,0,0,0,-,0.00,-0.7,-,0,0.0,0.0,0.00,-,-,-0.70,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,1999,7,237
Ryan Prince|2001,Ryan Prince,JAX,JAX|2001,2001,0.0,86,0.0,86,-,24,1,1,6.7%,-,-,-,-,-,1,-,-,0,-,0,-,-,-,0,0,0,0,-,-,0,-,1.0,0.0,0.0,-,-,-,0.00,0.0,-,-,-,-,4.2%,0.0%,-,-,-,-,0.00,-,-,-,-,0.0%,-,-,-1.5,-,-,-,-,-,-,24,37,214,2,38,24,217,-,1,0,0,0,0,-,0.00,-1.5,-,0,0.0,0.0,0.00,-,-,-1.50,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,2001,UDFA,UDFA
Tony Gonzalez|2000,Tony Gonzalez,KC,KC|2000,2000,239.4,1,17.1,1,2.9,24,4,14,93.3%,-,-,-,-,-,135,-,-,84,-,1074,-,-,-,8,61,0,0,-,-,0,-,9.6,6.0,76.7,-,-,-,0.57,4.4,-,-,-,-,26.8%,62.2%,-,-,12.8,134.3,2.10,-,-,-,-,32.1%,-,-,46.4,-,-,-,-,-,-,512,335,1286,10,394,503,3857,-,22,84,1074,8,0,-,1.27,46.4,0.55,0,6.0,76.7,0.57,-,-,3.30,-,10,71.4%,12,85.7%,12,85.7%,12,14,14,70.6%,82.4%,82.4%,1997,1,13
Shannon Sharpe|2000,Shannon Sharpe,BAL,BAL|2000,2000,168.4,2,11.2,2,2.7,32,11,15,100.0%,-,-,-,-,-,98,-,-,62,-,764,-,-,-,5,34,0,0,-,-,0,-,6.5,4.1,50.9,-,-,-,0.33,2.3,-,-,-,-,21.3%,63.3%,-,-,12.3,152.8,1.61,-,-,-,-,26.1%,-,-,31.5,-,-,-,-,-,-,476,480,2095,9,556,461,2954,-,19,62,764,5,0,-,0.80,31.5,0.51,0,4.1,50.9,0.33,-,-,2.10,-,6,40.0%,10,66.7%,12,80.0%,4,4,4,28.6%,28.6%,28.6%,1990,6,192
Freddie Jones|2000,Freddie Jones,LAC,LAC|2000,2000,151.9,3,10.9,3,2.5,25,4,14,93.3%,-,-,-,-,-,113,-,-,60,-,659,-,-,-,5,32,3,2,-,-,0,-,8.1,4.3,47.1,-,-,-,0.36,2.3,-,-,-,-,22.9%,53.1%,-,-,11.0,131.8,1.30,-,-,-,-,24.5%,-,-,-21.8,-,-,-,-,-,-,505,322,970,6,386,494,3106,-,18,60,659,5,0,-,0.80,-21.8,-0.36,0,4.3,47.1,0.36,-,-,-1.60,-,6,42.9%,9,64.3%,11,78.6%,2,3,5,25.0%,37.5%,62.5%,1997,2,45
Frank Wycheck|2000,Frank Wycheck,TEN,TEN|2000,2000,150.5,4,10.0,5,2.4,28,8,15,100.0%,-,-,-,-,-,101,-,-,64,-,584,-,-,-,4,33,1,1,-,-,0,-,6.7,4.3,38.9,-,-,-,0.27,2.2,-,-,-,-,24.3%,63.4%,-,-,9.1,146.0,1.38,-,-,-,-,21.0%,-,-,0.7,-,-,-,-,-,-,422,506,1872,13,514,416,3168,-,17,64,584,4,0,-,0.63,6.5,0.10,0,4.3,38.9,0.27,-,-,0.40,-,5,33.3%,10,66.7%,13,86.7%,2,2,3,18.2%,18.2%,27.3%,1993,5,160
Chad Lewis|2000,Chad Lewis,PHI,PHI|2000,2000,144.9,5,9.7,6,2.4,28,4,15,100.0%,-,-,-,-,-,99,-,-,60,-,669,-,-,-,3,31,0,0,-,-,0,-,6.6,4.0,44.6,-,-,-,0.20,2.1,-,-,-,-,18.9%,60.6%,-,-,11.2,223.0,1.26,-,-,-,-,18.1%,-,-,11.8,-,-,-,-,-,-,529,354,1709,13,427,523,3143,-,20,60,669,3,0,-,0.76,11.8,0.20,0,4.0,44.6,0.20,-,-,0.80,-,6,40.0%,10,66.7%,13,86.7%,1,3,4,11.1%,33.3%,44.4%,1997,UDFA,UDFA
Kyle Brady|2000,Kyle Brady,JAX,JAX|2000,2000,141.8,6,9.5,7,2.4,28,6,15,100.0%,-,-,-,-,-,87,-,-,60,-,698,-,-,-,2,37,0,0,-,-,0,-,5.8,4.0,46.5,-,-,-,0.13,2.5,-,-,-,-,17.7%,69.0%,-,-,11.6,349.0,1.38,-,-,-,-,14.5%,-,-,32.7,-,-,-,-,-,-,504,454,1896,17,478,492,3685,-,20,60,698,2,0,-,0.73,32.7,0.55,0,4.0,46.5,0.13,-,-,2.20,-,4,26.7%,8,53.3%,13,86.7%,0,2,3,0.0%,15.4%,23.1%,1995,1,9
Ken Dilger|2000,Ken Dilger,IND,IND|2000,2000,116.8,7,7.8,8,2.5,29,6,15,100.0%,-,-,-,-,-,72,-,-,47,-,538,-,-,-,3,27,1,1,-,-,0,-,4.8,3.1,35.9,-,-,-,0.20,1.8,-,-,-,-,13.9%,65.3%,-,-,11.4,179.3,1.02,-,-,-,-,11.7%,-,-,16.7,-,-,-,-,-,-,528,398,1691,14,445,518,4105,-,29,47,538,3,0,-,0.58,16.7,0.35,0,3.1,35.9,0.20,-,-,1.10,-,1,6.7%,6,40.0%,10,66.7%,0,1,4,0.0%,10.0%,40.0%,1995,2,48
Dwayne Carswell|2000,Dwayne Carswell,DEN,DEN|2000,2000,113.7,8,7.6,9,2.4,28,7,15,100.0%,-,-,-,-,-,62,-,-,47,-,487,-,-,-,3,27,0,0,-,-,0,-,4.1,3.1,32.5,-,-,-,0.20,1.8,-,-,-,-,12.1%,75.8%,-,-,10.4,162.3,0.92,-,-,-,-,11.4%,-,-,26.9,-,-,-,-,-,-,531,466,2141,17,490,513,4163,-,27,47,487,3,0,-,0.49,26.9,0.57,0,3.1,32.5,0.20,-,-,1.80,-,4,26.7%,8,53.3%,13,86.7%,0,1,2,0.0%,8.3%,16.7%,1994,UDFA,UDFA
Stephen Alexander|2000,Stephen Alexander,WAS,WAS|2000,2000,99.5,9,6.6,13,2.3,24,3,15,100.0%,-,-,-,-,-,66,-,-,43,-,465,-,-,-,2,31,1,1,-,-,0,-,4.4,2.9,31.0,-,-,-,0.13,2.1,-,-,-,-,12.9%,65.2%,-,-,10.8,232.5,0.89,-,-,-,-,12.2%,-,-,15.7,-,-,-,-,-,-,521,401,1559,13,541,510,3692,-,17,43,465,2,0,-,0.50,15.7,0.36,0,2.9,31.0,0.13,-,-,1.00,-,2,13.3%,6,40.0%,13,86.7%,0,1,2,0.0%,11.1%,22.2%,1998,2,48
Jackie Harris|2000,Jackie Harris,DAL,DAL|2000,2000,97.3,10,6.5,14,2.7,32,11,15,100.0%,-,-,-,-,-,50,-,-,36,-,293,-,-,-,5,17,0,0,-,-,1,-,3.3,2.4,19.5,-,-,-,0.33,1.1,-,-,-,-,12.3%,72.0%,-,-,8.1,58.6,0.70,-,-,-,-,23.3%,-,-,-0.2,-,-,-,-,-,-,420,429,1852,15,485,408,2682,-,14,36,293,5,0,-,0.35,-0.2,-0.01,1,2.4,19.5,0.33,-,-,0.00,-,3,20.0%,5,33.3%,11,73.3%,0,1,1,0.0%,8.3%,8.3%,1990,4,102
Marcus Pollard|2000,Marcus Pollard,IND,IND|2000,2000,90.8,11,7.0,11,3.1,28,6,13,86.7%,-,-,-,-,-,40,-,-,29,-,418,-,-,-,3,17,0,0,-,-,1,-,3.1,2.2,32.2,-,-,-,0.23,1.3,-,-,-,-,8.7%,72.5%,-,-,14.4,139.3,0.89,-,-,-,-,11.4%,-,-,25.7,-,-,-,-,-,-,468,327,1353,10,371,459,3554,-,27,29,418,3,0,-,0.53,25.7,0.89,1,2.2,32.2,0.23,-,-,2.00,-,2,15.4%,5,38.5%,10,76.9%,1,5,6,7.7%,38.5%,46.2%,1995,UDFA,UDFA
Wesley Walls|2000,Wesley Walls,CAR,CAR|2000,2000,83.5,12,10.4,4,2.8,34,12,8,53.3%,-,-,-,-,-,48,-,-,30,-,415,-,-,-,2,20,0,0,-,-,0,-,6.0,3.8,51.9,-,-,-,0.25,2.5,-,-,-,-,17.9%,62.5%,-,-,13.8,207.5,1.51,-,-,-,-,20.7%,-,-,23.8,-,-,-,-,-,-,275,186,655,3,230,268,1940,-,10,30,415,2,0,-,0.90,23.8,0.79,0,3.8,51.9,0.25,-,-,3.00,-,3,37.5%,6,75.0%,8,100.0%,0,2,3,0.0%,13.3%,20.0%,1989,2,56
Jay Riemersma|2000,Jay Riemersma,BUF,BUF|2000,2000,83.0,13,7.5,10,3.1,27,4,11,73.3%,-,-,-,-,-,55,-,-,27,-,340,-,-,-,4,16,1,1,-,-,0,-,5.0,2.5,30.9,-,-,-,0.36,1.5,-,-,-,-,15.8%,49.1%,-,-,12.6,85.0,0.94,-,-,-,-,22.4%,-,-,-0.2,-,-,-,-,-,-,360,324,1238,5,331,349,2432,-,13,27,340,4,0,-,0.50,-0.2,-0.01,0,2.5,30.9,0.36,-,-,0.00,-,3,27.3%,5,45.5%,7,63.6%,0,1,2,0.0%,12.5%,25.0%,1997,7,244
